Ido,Idp,Fecha,Nom_art,Tipo_art,Servicio,Precio_art,Cantidad,Monto_trans,Tipo_trans,GPR,Hora_venta,Id_Orden,Id_Pagar,Ref
238.231,238.232,2023-10-02,Jugo cania de azucar,Bebidas,Domicilio,25.00,9,225.00,Virtual,Sr.,Tarde,238.231,238.232,984
239.231,239.232,2023-10-02,Cafe frio,Bebidas,Domicilio,40.00,10,400.00,Virtual,Sra.,Maniana,239.231,239.232,985
240.231,240.232,2023-10-03,Aalopuri,Comida rapida,Restaurante,20.00,12,240.00,Virtual,Sra.,Tarde,240.231,240.232,986
241.231,241.232,2023-10-03,Frankie,Comida rapida,Restaurante,50.00,7,350.00,Virtual,Sr.,Noche,241.231,241.232,987
242.231,242.232,2023-11-01,Frankie,Comida rapida,Domicilio,50.00,9,450.00,Efectivo,Sra.,Media noche,242.231,242.232,988
243.231,243.232,2023-11-01,Panipuri,Comida rapida,Restaurante,20.00,6,120.00,Efectivo,Sr.,Tarde/noche,243.231,243.232,989
244.231,244.232,2023-11-01,Panipuri,Comida rapida,Restaurante,20.00,10,200.00,Cheque,Sr.,Media noche,244.231,244.232,990
245.231,245.232,2023-11-01,Panipuri,Comida rapida,Restaurante,20.00,3,60.00,Efectivo,Sra.,Tarde,245.231,245.232,991
246.231,246.232,2023-11-01,Panipuri,Comida rapida,Restaurante,20.00,1,20.00,Virtual,Sra.,Noche,246.231,246.232,992
247.231,247.232,2023-11-01,Jugo cania de azucar,Bebidas,Restaurante,25.00,11,275.00,Efectivo,Sr.,Maniana,247.231,247.232,993
248.231,248.232,2023-11-02,Jugo cania de azucar,Bebidas,Domicilio,25.00,10,250.00,Virtual,Sr.,Tarde,248.231,248.232,994
249.231,249.232,2023-11-03,Vadapav,Comida rapida,Restaurante,20.00,7,140.00,Virtual,Sr.,Tarde,249.231,249.232,995
250.231,250.232,2023-11-03,Aalopuri,Comida rapida,Domicilio,20.00,1,20.00,Efectivo,Sra.,Tarde,250.231,250.232,996
251.231,251.232,2023-12-01,Aalopuri,Comida rapida,Restaurante,20.00,13,260.00,Cheque,Sr.,Tarde/noche,251.231,251.232,997
252.231,252.232,2023-12-01,Sandwich,Comida rapida,Restaurante,60.00,14,840.00,Efectivo,Sr.,Tarde,252.231,252.232,998
253.231,253.232,2023-12-02,Frankie,Comida rapida,Domicilio,50.00,4,200.00,Efectivo,Sr.,Noche,253.231,253.232,999
254.231,254.232,2023-12-03,Aalopuri,Comida rapida,Domicilio,20.00,4,80.00,Efectivo,Sra.,Media noche,254.231,254.232,1000
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
